iter	Passed	Remaining
1663	83666	419138
1664	83717	419090
1665	83760	419002
1666	83813	418968
1667	83857	418886
1668	83907	418835
1669	83953	418762
1670	84002	418703
1671	84051	418646
1672	84110	418644
1673	84165	418616
1674	84212	418549
1675	84263	418501
1676	84307	418422
1677	84359	418378
1678	84405	418306
1679	84459	418276
1680	84504	418200
1681	84564	418198
1682	84614	418147
1683	84683	418185
1684	84732	418132
1685	84775	418043
1686	84832	418026
1687	84893	418029
1688	84942	417973
1689	85000	417963
1690	85050	417908
1691	85107	417891
1692	85158	417845
1693	85222	417863
1694	85279	417846
1695	85340	417845
1696	85412	417902
1697	85559	418324
1698	85654	418493
1699	85749	418659
1700	85853	418868
1701	85971	419149
1702	86088	419423
1703	86169	419521
1704	86238	419556
1705	86314	419631
1706	86397	419736
1707	86510	419988
1708	86601	420138
1709	86695	420295
1710	86814	420574
1711	86953	420954
1712	87077	421255
1713	87170	421408
1714	87256	421527
1715	87337	421624
1716	87486	422043
1717	87603	422312
1718	87753	422738
1719	87867	422989
1720	88005	423358
1721	88116	423592
1722	88229	423837
1723	88313	423945
1724	88432	424220
1725	88529	424389
1726	88647	424656
1727	88766	424928
1728	88870	425129
1729	88995	425431
1730	89075	425514
1731	89171	425675
1732	89259	425797
1733	89340	425888
1734	89432	426030
1735	89509	426098
1736	89599	426228
1737	89670	426270
1738	89736	426285
1739	89830	426435
1740	89913	426532
1741	90020	426743
1742	90108	426863
1743	90216	427081
1744	90297	427166
1745	90383	427279
1746	90497	427520
1747	90609	427751
1748	90713	427947
1749	90827	428185
1750	90919	428324
1751	91001	428412
1752	91081	428493
1753	91162	428579
1754	91245	428672
1755	91345	428846
1756	91418	428890
1757	91511	429031
1758	91594	429123
1759	91667	429168
1760	91751	429269
1761	91816	429277
1762	91899	429366
1763	91974	429421
1764	92058	429518
1765	92149	429648
1766	92229	429726
1767	92325	429879
1768	92434	430087
1769	92515	430170
1770	92610	430319
1771	92732	430587
1772	92837	430780
1773	92941	430967
1774	93040	431129
1775	93116	431188
1776	93214	431348
1777	93313	431510
1778	93408	431651
1779	93491	431740
1780	93566	431791
1781	93641	431845
1782	93721	431917
1783	93833	432137
1784	94002	432622
1785	94099	432771
1786	94193	432912
1787	94279	433013
1788	94346	433023
1789	94413	433036
1790	94507	433170
1791	94579	433206
1792	94644	433211
1793	94719	433260
1794	94799	433332
1795	94877	433391
1796	94951	433438
1797	95028	433496
1798	95094	433504
1799	95176	433579
1800	95254	433643
1801	95336	433723
1802	95410	433764
1803	95471	433749
1804	95567	433894
1805	95637	433914
1806	95721	434003
1807	95805	434091
1808	95885	434162
1809	95960	434208
1810	96067	434399
1811	96168	434562
1812	96241	434599
1813	96309	434614
1814	96390	434685
1815	96470	434756
1816	96547	434811
1817	96626	434874
1818	96696	434897
1819	96776	434961
1820	96869	435088
1821	96949	435155
1822	97025	435205
1823	97096	435229
1824	97160	435224
1825	97254	435353
1826	97324	435378
1827	97388	435373
1828	97465	435424
1829	97552	435520
1830	97632	435588
1831	97693	435567
1832	97777	435652
1833	97850	435685
1834	97917	435692
1835	97992	435737
1836	98085	435859
1837	98146	435839
1838	98222	435885
1839	98317	436016
1840	98387	436036
1841	98481	436164
1842	98574	436284
1843	98645	436309
1844	98722	436356
1845	98793	436384
1846	98878	436469
1847	98965	436563
1848	99068	436728
1849	99166	436866
1850	99243	436917
1851	99304	436897
1852	99363	436865
1853	99419	436824
1854	99497	436879
1855	99575	436932
1856	99654	436986
1857	99730	437033
1858	99800	437051
1859	99895	437175
1860	99997	437336
1861	100090	437450
1862	100186	437584
1863	100263	437630
1864	100335	437656
1865	100398	437643
1866	100457	437610
1867	100530	437639
1868	100604	437673
1869	100664	437648
1870	100731	437653
1871	100820	437749
1872	100902	437817
1873	100989	437910
1874	101073	437986
1875	101160	438072
1876	101249	438172
1877	101348	438313
1878	101424	438352
1879	101501	438400
1880	101577	438439
1881	101645	438447
1882	101731	438531
1883	101814	438601
1884	101894	438660
1885	101980	438742
1886	102062	438808
1887	102141	438861
1888	102296	439239
1889	102377	439304
1890	102456	439352
1891	102546	439453
1892	102620	439484
1893	102718	439619
1894	102816	439751
1895	102906	439849
1896	102985	439898
1897	103074	439993
1898	103170	440116
1899	103247	440159
1900	103321	440190
1901	103423	440337
1902	103504	440396
1903	103573	440404
1904	103656	440471
1905	103738	440535
1906	103830	440640
1907	103920	440737
1908	104003	440801
1909	104069	440797
1910	104143	440825
1911	104220	440864
1912	104315	440980
1913	104402	441065
1914	104485	441130
1915	104570	441202
1916	104666	441323
1917	104735	441329
1918	104799	441316
1919	104876	441355
1920	104950	441382
1921	105020	441390
1922	105077	441349
1923	105158	441402
1924	105224	441395
1925	105303	441443
1926	105388	441514
1927	105461	441539
1928	105529	441539
1929	105618	441625
1930	105718	441760
1931	105806	441844
1932	105887	441902
1933	105965	441943
1934	106067	442086
1935	106152	442157
1936	106246	442262
1937	106323	442302
1938	106395	442318
1939	106470	442347
1940	106572	442487
1941	106665	442590
1942	106752	442667
1943	106850	442794
1944	106943	442895
1945	107049	443050
1946	107156	443210
1947	107236	443257
1948	107333	443378
1949	107406	443397
1950	107483	443429
1951	107567	443495
1952	107640	443515
1953	107722	443568
1954	107795	443587
1955	107894	443713
1956	107985	443804
1957	108068	443863
1958	108156	443942
1959	108230	443964
1960	108298	443962
1961	108415	444161
1962	108542	444400
1963	108641	444524
1964	108724	444580
1965	108897	445007
1966	108972	445032
1967	109049	445064
1968	109149	445192
1969	109234	445257
1970	109331	445370
1971	109464	445627
1972	109545	445677
1973	109640	445783
1974	109726	445852
1975	109822	445960
1976	109914	446051
1977	110009	446155
1978	110084	446176
1979	110185	446305
1980	110269	446366
1981	110356	446437
1982	110439	446490
1983	110532	446588
1984	110619	446656
1985	110697	446693
1986	110788	446777
1987	110863	446798
1988	110939	446827
1989	111019	446867
1990	111106	446938
1991	111193	447005
1992	111283	447089
1993	111369	447153
1994	111469	447276
1995	111592	447489
1996	111674	447537
1997	111750	447560
1998	111827	447589
1999	111911	447644
2000	112003	447735
2001	112112	447889
2002	112216	448024
2003	112326	448186
2004	112419	448277
2005	112511	448364
2006	112599	448432
2007	112684	448493
2008	112775	448575
2009	112858	448628
2010	112946	448696
2011	113017	448700
2012	113097	448738
2013	113190	448826
2014	113271	448870
2015	113351	448906
2016	113441	448984
2017	113514	448996
2018	113621	449141
2019	113694	449149
2020	113757	449118
2021	113831	449135
2022	113915	449187
2023	114021	449325
2024	114112	449405
2025	114211	449516
2026	114299	449585
2027	114378	449617
2028	114464	449677
2029	114549	449732
2030	114640	449813
2031	114723	449860
2032	114802	449890
2033	114868	449875
2034	114953	449929
2035	115062	450078
2036	115148	450134
2037	115224	450153
2038	115304	450191
2039	115388	450241
2040	115468	450278
2041	115557	450345
2042	115628	450344
2043	115714	450403
2044	115790	450423
2045	115864	450434
2046	115945	450471
2047	116014	450461
2048	116106	450542
2049	116182	450560
2050	116271	450629
2051	116367	450726
2052	116452	450776
2053	116568	450951
2054	116687	451133
2055	116775	451199
2056	116884	451344
2057	116980	451439
2058	117078	451540
2059	117184	451671
2060	117279	451762
2061	117429	452065
2062	117565	452310
2063	117670	452437
2064	117782	452591
2065	117891	452735
2066	118030	452991
2067	118126	453085
2068	118204	453109
2069	118272	453091
2070	118347	453102
2071	118413	453080
2072	118494	453114
2073	118557	453077
2074	118646	453143
2075	118714	453126
2076	118780	453103
2077	118852	453103
2078	118924	453104
2079	119024	453209
2080	119118	453292
2081	119192	453297
2082	119270	453319
2083	119343	453322
2084	119451	453456
2085	119544	453536
2086	119641	453628
2087	119715	453633
2088	119795	453663
2089	119878	453703
2090	119948	453691
2091	120026	453714
2092	120104	453735
2093	120192	453793
2094	120276	453833
2095	120364	453893
2096	120431	453873
2097	120501	453861
2098	120575	453868
2099	120657	453902
2100	120735	453921
2101	120813	453943
2102	120893	453968
2103	120981	454026
2104	121048	454004
2105	121133	454048
2106	121245	454196
2107	121311	454170
2108	121407	454258
2109	121495	454311
2110	121574	454334
2111	121661	454388
2112	121725	454353
2113	121818	454428
2114	121912	454505
2115	121991	454528
2116	122064	454528
2117	122145	454556
2118	122229	454595
2119	122306	454609
2120	122401	454690
2121	122479	454710
2122	122570	454776
2123	122633	454735
2124	122709	454747
2125	122808	454840
2126	122871	454802
2127	122946	454811
2128	123028	454840
2129	123120	454911
2130	123200	454933
2131	123286	454979
2132	123352	454953
2133	123423	454944
2134	123485	454902
2135	123559	454901
2136	123630	454894
2137	123725	454971
2138	123795	454958
2139	123867	454954
2140	123964	455037
2141	124040	455047
2142	124119	455065
2143	124185	455037
2144	124265	455059
2145	124341	455067
2146	124401	455019
2147	124482	455044
2148	124548	455017
2149	124616	454996
2150	124692	455001
2151	124769	455013
2152	124842	455012
2153	124907	454979
2154	124978	454968
2155	125066	455020
2156	125158	455086
2157	125224	455056
2158	125289	455023
2159	125373	455057
2160	125445	455051
2161	125515	455036
2162	125592	455048
2163	125665	455042
2164	125744	455061
2165	125831	455109
2166	125898	455081
2167	125982	455119
2168	126083	455214
2169	126181	455299
2170	126270	455353
2171	126348	455366
2172	126419	455353
2173	126487	455333
2174	126556	455312
2175	126626	455296
2176	126703	455305
2177	126791	455355
2178	126872	455378
2179	126941	455358
2180	127011	455343
2181	127087	455348
2182	127164	455358
2183	127244	455375
2184	127314	455360
2185	127375	455313
2186	127469	455382
2187	127553	455414
2188	127634	455436
2189	127723	455488
2190	127794	455475
2191	127873	455491
2192	127951	455501
2193	128018	455475
2194	128083	455441
2195	128155	455431
2196	128222	455402
2197	128288	455370
2198	128349	455322
2199	128414	455287
2200	128512	455371
2201	128584	455360
2202	128676	455418
2203	128747	455406
2204	128842	455477
2205	128922	455495
2206	128992	455475
2207	129057	455442
2208	129123	455411
2209	129183	455356
2210	129256	455350
2211	129324	455326
2212	129411	455367
2213	129491	455382
2214	129574	455413
2215	129636	455364
2216	129722	455405
2217	129818	455477
2218	129915	455553
2219	129996	455574
2220	130069	455566
2221	130154	455600
2222	130233	455613
2223	130301	455585
2224	130374	455577
2225	130445	455563
2226	130514	455540
2227	130583	455519
2228	130650	455489
2229	130724	455482
2230	130795	455469
2231	130858	455425
2232	130946	455468
2233	131012	455435
2234	131084	455423
2235	131168	455451
2236	131242	455447
2237	131310	455420
2238	131393	455445
2239	131455	455398
2240	131533	455406
2241	131604	455390
2242	131681	455396
2243	131747	455363
2244	131805	455302
2245	131883	455310
2246	131962	455320
2247	132020	455259
2248	132097	455262
2249	132174	455267
2250	132256	455288
2251	132329	455278
2252	132399	455257
2253	132495	455328
2254	132568	455317
2255	132634	455285
2256	132702	455256
2257	132767	455219
2258	132836	455196
2259	132915	455206
2260	133000	455235
2261	133072	455223
2262	133150	455229
2263	133227	455234
2264	133301	455227
2265	133369	455198
2266	133447	455204
2267	133527	455218
2268	133597	455198
2269	133675	455204
2270	133741	455168
2271	133818	455170
2272	133892	455164
2273	133958	455129
2274	134048	455177
2275	134131	455199
2276	134207	455196
2277	134276	455171
2278	134340	455132
2279	134415	455125
2280	134485	455106
2281	134553	455077
2282	134621	455048
2283	134689	455018
2284	134754	454981
2285	134837	455002
2286	134916	455010
2287	134998	455030
2288	135096	455100
2289	135179	455125
2290	135261	455142
2291	135338	455142
2292	135402	455101
2293	135460	455039
2294	135525	455001
2295	135620	455062
2296	135699	455069
2297	135794	455129
2298	135882	455168
2299	135966	455193
2300	136049	455213
2301	136119	455189
2302	136195	455187
2303	136281	455219
2304	136379	455287
2305	136464	455314
2306	136539	455308
2307	136604	455270
2308	136695	455316
2309	136780	455341
2310	136878	455414
2311	136964	455441
2312	137051	455475
2313	137158	455575
2314	137238	455584
2315	137360	455733
2316	137480	455874
2317	137616	456069
2318	137715	456141
2319	137804	456182
2320	137876	456163
2321	137957	456175
2322	138036	456179
2323	138102	456140
2324	138204	456223
2325	138295	456268
2326	138362	456233
2327	138431	456205
2328	138521	456247
2329	138606	456272
2330	138688	456286
2331	138789	456363
2332	138879	456403
2333	138964	456428
2334	139071	456522
2335	139150	456527
2336	139220	456502
2337	139312	456549
2338	139386	456537
2339	139454	456504
2340	139529	456496
2341	139602	456480
2342	139680	456481
2343	139760	456486
2344	139823	456439
2345	139893	456414
2346	139964	456390
2347	140036	456370
2348	140126	456409
2349	140190	456365
2350	140254	456319
2351	140324	456291
2352	140414	456332
2353	140487	456316
2354	140545	456249
2355	140618	456235
2356	140681	456185
2357	140767	456209
2358	140853	456236
2359	140928	456226
2360	141012	456244
2361	141099	456273
2362	141179	456279
2363	141268	456313
2364	141347	456317
2365	141430	456332
2366	141507	456328
2367	141596	456361
2368	141679	456377
2369	141752	456360
2370	141825	456341
2371	141911	456365
2372	141995	456382
2373	142070	456373
2374	142150	456376
2375	142229	456378
2376	142295	456339
2377	142385	456376
2378	142468	456390
2379	142539	456364
2380	142624	456387
2381	142707	456400
2382	142790	456412
2383	142861	456390
2384	142937	456381
2385	143008	456356
2386	143072	456310
2387	143134	456257
2388	143213	456255
2389	143290	456252
2390	143373	456264
2391	143456	456278
2392	143532	456270
2393	143624	456311
2394	143704	456315
2395	143786	456324
2396	143868	456333
2397	143953	456351
2398	144052	456414
2399	144142	456452
2400	144248	456536
2401	144341	456581
2402	144428	456607
2403	144512	456619
2404	144595	456631
2405	144697	456706
2406	144768	456680
2407	144851	456692
2408	144957	456774
2409	145038	456779
2410	145110	456758
2411	145201	456794
2412	145286	456811
2413	145391	456891
2414	145472	456899
2415	145553	456903
2416	145628	456887
2417	145708	456891
2418	145785	456883
2419	145864	456881
2420	145953	456910
2421	146046	456954
2422	146131	456969
2423	146228	457023
2424	146306	457020
2425	146384	457013
2426	146465	457017
2427	146575	457111
2428	146676	457177
2429	146757	457182
2430	146856	457241
2431	146952	457292
2432	147039	457313
2433	147116	457305
2434	147208	457342
2435	147306	457399
2436	147382	457387
2437	147477	457435
2438	147569	457470
2439	147667	457528
2440	147767	457589
2441	147908	457776
2442	148039	457934
2443	148156	458048
2444	148273	458161
2445	148395	458290
2446	148489	458333
2447	148583	458374
2448	148666	458382
2449	148742	458368
2450	148818	458355
2451	148904	458371
2452	149009	458448
2453	149095	458464
2454	149179	458477
2455	149254	458459
2456	149346	458494
2457	149415	458458
2458	149494	458453
2459	149556	458397
2460	149626	458364
2461	149708	458369
2462	149775	458327
2463	149873	458378
2464	149948	458362
2465	150040	458394
2466	150116	458382
2467	150208	458415
2468	150309	458477
2469	150391	458481
2470	150469	458472
2471	150542	458449
2472	150608	458401
2473	150702	458443
2474	150778	458427
2475	150860	458430
2476	150948	458452
2477	151019	458422
2478	151099	458419
2479	151175	458402
2480	151278	458469
2481	151363	458481
2482	151434	458450
2483	151533	458503
2484	151611	458494
2485	151695	458502
2486	151788	458539
2487	151857	458502
2488	151944	458519
2489	152031	458538
2490	152109	458528
2491	152179	458492
2492	152253	458469
2493	152326	458444
2494	152403	458432
2495	152489	458446
2496	152551	458386
2497	152645	458426
2498	152738	458460
2499	152823	458469
2500	152890	458427
2501	152973	458431
2502	153065	458461
2503	153146	458461
2504	153220	458438
2505	153304	458444
2506	153371	458400
2507	153449	458391
2508	153535	458404
2509	153628	458438
2510	153717	458458
2511	153804	458474
2512	153889	458484
2513	153981	458513
2514	154046	458464
2515	154123	458450
2516	154208	458460
2517	154295	458473
2518	154386	458501
2519	154477	458527
2520	154554	458514
2521	154628	458490
2522	154716	458508
2523	154800	458512
2524	154865	458463
2525	154948	458465
2526	155023	458446
2527	155126	458506
2528	155203	458492
2529	155294	458517
2530	155383	458538
2531	155462	458529
2532	155544	458527
2533	155612	458486
2534	155680	458444
2535	155753	458417
2536	155822	458376
2537	155892	458342
2538	155972	458334
2539	156048	458314
2540	156124	458298
2541	156189	458244
2542	156258	458205
2543	156356	458251
2544	156416	458186
2545	156494	458174
2546	156561	458127
2547	156632	458095
2548	156707	458073
2549	156779	458041
2550	156852	458015
2551	156919	457969
2552	157016	458010
2553	157087	457977
2554	157187	458028
2555	157260	457999
2556	157337	457984
2557	157409	457952
2558	157473	457898
2559	157553	457889
2560	157646	457920
2561	157734	457933
2562	157815	457931
2563	157882	457884
2564	157951	457844
2565	158027	457823
2566	158101	457797
2567	158185	457801
2568	158258	457772
2569	158321	457714
2570	158404	457716
2571	158484	457707
2572	158566	457704
2573	158639	457676
2574	158709	457639
2575	158787	457622
2576	158853	457574
2577	158924	457539
2578	159003	457528
2579	159074	457493
2580	159140	457443
2581	159210	457405
2582	159300	457425
2583	159369	457384
2584	159443	457358
2585	159521	457344
2586	159612	457367
2587	159691	457355
2588	159757	457304
2589	159821	457248
2590	159899	457233
2591	159968	457194
2592	160038	457157
2593	160135	457195
2594	160213	457179
2595	160289	457158
2596	160364	457134
2597	160451	457144
2598	160517	457094
2599	160597	457085
2600	160682	457088
2601	160771	457104
2602	160848	457087
2603	160914	457036
2604	160987	457006
2605	161084	457044
2606	161161	457027
2607	161272	457103
2608	161362	457121
2609	161442	457110
2610	161515	457080
2611	161595	457071
2612	161676	457061
2613	161782	457125
2614	161875	457152
2615	161947	457116
2616	162035	457128
2617	162111	457106
2618	162181	457067
2619	162251	457027
2620	162355	457085
2621	162439	457086
2622	162524	457088
2623	162617	457113
2624	162685	457067
2625	162767	457062
2626	162856	457077
2627	162925	457033
2628	163004	457019
2629	163082	457003
2630	163147	456948
2631	163240	456974
2632	163315	456947
2633	163388	456917
2634	163468	456905
2635	163550	456898
2636	163625	456874
2637	163715	456889
2638	163785	456850
2639	163855	456809
2640	163941	456812
2641	164026	456815
2642	164095	456773
2643	164170	456745
2644	164250	456735
2645	164324	456706
2646	164396	456669
2647	164471	456644
2648	164552	456634
2649	164617	456579
2650	164708	456598
2651	164800	456620
2652	164887	456626
2653	164962	456598
2654	165040	456581
2655	165123	456575
2656	165190	456528
2657	165263	456496
2658	165350	456502
2659	165416	456448
2660	165489	456417
2661	165576	456422
2662	165645	456380
2663	165737	456400
2664	165824	456406
2665	165911	456413
2666	165976	456358
2667	166043	456307
2668	166124	456297
2669	166192	456252
2670	166256	456194
2671	166327	456154
2672	166398	456117
2673	166477	456101
2674	166558	456089
2675	166619	456023
2676	166685	455971
2677	166774	455983
2678	166846	455947
2679	166936	455962
2680	167009	455928
2681	167111	455972
2682	167188	455952
2683	167264	455926
2684	167329	455872
2685	167427	455907
2686	167504	455884
2687	167577	455851
2688	167665	455856
2689	167764	455895
2690	167854	455908
2691	167953	455945
2692	168032	455927
2693	168127	455954
2694	168207	455938
2695	168285	455918
2696	168357	455883
2697	168419	455819
2698	168490	455779
2699	168551	455712
2700	168618	455662
2701	168700	455653
2702	168771	455614
2703	168840	455569
2704	168922	455561
2705	168999	455536
2706	169066	455486
2707	169143	455463
2708	169214	455423
2709	169276	455360
2710	169361	455358
2711	169443	455347
2712	169517	455316
2713	169605	455322
2714	169673	455275
2715	169747	455243
2716	169813	455189
2717	169892	455171
2718	169954	455107
2719	170031	455084
2720	170131	455120
2721	170205	455091
2722	170300	455114
2723	170369	455068
2724	170459	455078
2725	170552	455099
2726	170639	455101
2727	170739	455137
2728	170850	455205
2729	170953	455249
2730	171015	455185
2731	171091	455158
2732	171161	455116
2733	171233	455078
2734	171316	455068
2735	171435	455155
2736	171509	455122
2737	171594	455119
2738	171680	455120
2739	171765	455116
2740	171889	455215
2741	171970	455201
2742	172072	455242
2743	172146	455208
2744	172220	455177
2745	172315	455199
2746	172391	455171
2747	172462	455131
2748	172535	455094
2749	172610	455065
2750	172689	455043
2751	172754	454987
2752	172874	455073
2753	172955	455060
2754	173023	455011
2755	173121	455039
2756	173198	455015
2757	173305	455067
2758	173404	455099
2759	173490	455098
2760	173572	455085
2761	173664	455099
2762	173739	455066
2763	173839	455101
2764	173915	455072
2765	174000	455068
2766	174108	455122
2767	174200	455137
2768	174285	455131
2769	174382	455156
2770	174493	455220
2771	174586	455235
2772	174670	455225
2773	174748	455203
2774	174854	455250
2775	174936	455238
